Type data;tSchool;Schooljaar;Voorlopig definitief;Vak omschrijving;Aantal vak deelnemers;tCentraal examen;tSchoolexamen;tVerschilSeCe;Percentiel ce;Percentiel se;Percentiel sece
School;10. 40856-02QP-000;18-19;Definitief;Scheikunde;33;6221212;6475757;254545;8;20;17
School;10. 40856-02QP-000;18-19;Definitief;Wiskunde A;30;5903333;6550000;646666;3;46;5
School;10. 40856-02QP-000;18-19;Definitief;Wiskunde B;30;6490000;6570000;80000;8;39;17
School;10. 40856-02QP-000;18-19;Definitief;Wiskunde C;2;7449999;7600000;150000;97;97;67
School;10. 40856-02QP-000;18-19;Definitief;Wiskunde D;15;;7866666;;;69;
School;10. 40856-02QP-000;19-20;Definitief;Totaal;69;;6907230;;;60;
School;10. 40856-02QP-000;19-20;Definitief;Aardrijkskunde;24;;7308333;;;100;
School;10. 40856-02QP-000;19-20;Definitief;Biologie;39;;6338461;;;5;
School;10. 40856-02QP-000;19-20;Definitief;Duits;19;;6905263;;;55;
School;10. 40856-02QP-000;19-20;Definitief;Economie;35;;6742857;;;72;
School;10. 40856-02QP-000;19-20;Definitief;Engels;69;;6981159;;;15;
School;10. 40856-02QP-000;19-20;Definitief;Frans;13;;7092307;;;60;
School;10. 40856-02QP-000;19-20;Definitief;Geschiedenis;38;;6763157;;;50;
School;10. 40856-02QP-000;19-20;Definitief;Grieks;15;;6280000;;;20;
School;10. 40856-02QP-000;19-20;Definitief;Kunst (beeldende vormgeving);16;;7393749;;;42;
School;10. 40856-02QP-000;19-20;Definitief;Latijn;56;;6319642;;;43;
School;10. 40856-02QP-000;19-20;Definitief;Maatschappijleer;69;;7447826;;;81;
School;10. 40856-02QP-000;19-20;Definitief;Management en organisatie;26;;7023076;;;94;
School;10. 40856-02QP-000;19-20;Definitief;Muziek;4;;7625000;;;55;
School;10. 40856-02QP-000;19-20;Definitief;Natuur, leven en technologie;9;;7300000;;;59;
School;10. 40856-02QP-000;19-20;Definitief;Natuurkunde;31;;6864516;;;67;
School;10. 40856-02QP-000;19-20;Definitief;Nederlands;69;;6907246;;;58;
School;10. 40856-02QP-000;19-20;Definitief;Scheikunde;37;;6740540;;;48;
School;10. 40856-02QP-000;19-20;Definitief;Wiskunde A;37;;6762162;;;65;
School;10. 40856-02QP-000;19-20;Definitief;Wiskunde B;32;;7243750;;;89;
School;10. 40856-02QP-000;19-20;Definitief;Wiskunde D;12;;7425000;;;34;
School;10. 40856-02QP-000;20-21;Definitief;Totaal;49;6081643;6621739;401095;3;8;8
School;10. 40856-02QP-000;20-21;Definitief;Aardrijkskunde;20;6265000;6890000;625000;10;72;5
School;10. 40856-02QP-000;20-21;Definitief;Bedrijfseconomie;20;6100000;6360000;260000;27;34;40
School;10. 40856-02QP-000;20-21;Definitief;Biologie;25;5760000;6320000;559999;5;5;22
School;10. 40856-02QP-000;20-21;Definitief;Duits;8;6899999;6562500;-337499;62;17;86
School;10. 40856-02QP-000;20-21;Definitief;Economie;21;6080952;6861904;780952;58;84;31
School;10. 40856-02QP-000;20-21;Definitief;Engels;49;6820833;6969387;-20833;3;15;22
School;10. 40856-02QP-000;20-21;Definitief;Frans;9;7133333;6911111;-222222;53;34;62
School;10. 40856-02QP-000;20-21;Definitief;Geschiedenis;26;7042307;6711538;-330769;79;34;81
School;10. 40856-02QP-000;20-21;Definitief;Grieks;10;5720000;5930000;210000;12;5;46
School;10. 40856-02QP-000;20-21;Definitief;Kunst (beeldende vormgeving);11;6599999;7018181;418181;46;13;84
School;10. 40856-02QP-000;20-21;Definitief;Latijn;41;5297560;6134146;836585;17;27;29
School;10. 40856-02QP-000;20-21;Definitief;Maatschappijleer;49;;7367346;;;84;
School;10. 40856-02QP-000;20-21;Definitief;Muziek;1;;7500000;;;55;
School;10. 40856-02QP-000;20-21;Definitief;Natuur, leven en technologie;8;;6375000;;;7;
School;10. 40856-02QP-000;20-21;Definitief;Natuurkunde;26;6034615;6373076;338461;3;10;8
School;10. 40856-02QP-000;20-21;Definitief;Nederlands;49;6714285;6695918;-18367;74;27;84
School;10. 40856-02QP-000;20-21;Definitief;Scheikunde;27;5748148;6418518;670370;8;22;5
School;10. 40856-02QP-000;20-21;Definitief;Wiskunde A;12;6216666;6141666;-75000;12;3;22
School;10. 40856-02QP-000;20-21;Definitief;Wiskunde B;36;4775000;6052777;1277777;3;3;3
School;10. 40856-02QP-000;20-21;Definitief;Wiskunde D;12;;6833333;;;6;
School;10. 40856-02QP-000;21-22;Definitief;Totaal;60;6473195;6768374;165773;29;39;46
School;10. 40856-02QP-000;21-22;Definitief;Aardrijkskunde;30;6520000;6879999;360000;48;67;27
School;10. 40856-02QP-000;21-22;Definitief;Bedrijfseconomie;10;6369999;6459999;90000;69;38;82
School;10. 40856-02QP-000;21-22;Definitief;Biologie;36;6480555;5963888;-516666;36;5;100
School;10. 40856-02QP-000;21-22;Definitief;Duits;18;7688888;7411111;-277777;98;89;81
School;10. 40856-02QP-000;21-22;Definitief;Economie;20;5275000;6480000;1204999;15;53;15
School;10. 40856-02QP-000;21-22;Definitief;Engels;60;7193333;7153333;-39999;15;43;31
School;10. 40856-02QP-000;21-22;Definitief;Frans;11;6872727;6945454;72727;46;50;41
School;10. 40856-02QP-000;21-22;Definitief;Geschiedenis;32;6668749;6978124;309375;81;77;70
School;10. 40856-02QP-000;21-22;Definitief;Grieks;19;5478947;6089473;610526;15;10;39
School;10. 40856-02QP-000;21-22;Definitief;Kunst (beeldende vormgeving);12;6399999;7366666;966666;25;44;47
School;10. 40856-02QP-000;21-22;Definitief;Latijn;42;5602380;5673809;71428;43;8;79
School;10. 40856-02QP-000;21-22;Definitief;Maatschappijleer;60;;7650000;;;91;
School;10. 40856-02QP-000;21-22;Definitief;Muziek;1;5300000;7100000;1800000;10;19;19
School;10. 40856-02QP-000;21-22;Definitief;Natuur, leven en technologie;10;;6900000;;;12;
School;10. 40856-02QP-000;21-22;Definitief;Natuurkunde;34;6729411;6705882;-23529;36;48;29
School;10. 40856-02QP-000;21-22;Definitief;Nederlands;60;6714999;6831666;116666;98;36;96
School;10. 40856-02QP-000;21-22;Definitief;Scheikunde;40;6734999;6212499;-522499;24;12;62
School;10. 40856-02QP-000;21-22;Definitief;Wiskunde A;23;6286956;6152173;-134782;20;10;53
School;10. 40856-02QP-000;21-22;Definitief;Wiskunde B;37;5816216;7159459;1343243;5;93;3
School;10. 40856-02QP-000;21-22;Definitief;Wiskunde D;11;;7545454;;;56;
School;10. 40856-02QP-000;22-23;Definitief;Totaal;51;6862437;6760813;-202487;58;36;86
School;10. 40856-02QP-000;22-23;Definitief;Aardrijkskunde;22;6345454;6913636;568181;34;81;22
School;10. 40856-02QP-000;22-23;Definitief;Bedrijfseconomie;18;6366666;6700000;333333;38;75;32
School;10. 40856-02QP-000;22-23;Definitief;Biologie;26;7134615;6419230;-715384;81;29;98
School;10. 40856-02QP-000;22-23;Definitief;Duits;14;7357142;7107142;-250000;77;77;58
School;10. 40856-02QP-000;22-23;Definitief;Economie;26;6915384;6300000;-615384;93;34;93
School;10. 40856-02QP-000;22-23;Definitief;Engels;50;7158000;7241999;83999;22;58;22
School;10. 40856-02QP-000;22-23;Definitief;Frans;5;6800000;6860000;60000;24;34;43
School;10. 40856-02QP-000;22-23;Definitief;Geschiedenis;28;7064285;6975000;-89285;81;81;70
School;10. 40856-02QP-000;22-23;Definitief;Grieks;11;6881818;6272727;-609090;72;41;89
School;10. 40856-02QP-000;22-23;Definitief;Kunst (beeldende vormgeving);6;7116666;7266666;150000;57;29;69
School;10. 40856-02QP-000;22-23;Definitief;Latijn;41;6300000;6136585;-163414;43;31;43
School;10. 40856-02QP-000;22-23;Definitief;Maatschappijleer;51;;7450980;;;74;
School;10. 40856-02QP-000;22-23;Definitief;Natuur, leven en technologie;9;;7000000;;;40;
School;10. 40856-02QP-000;22-23;Definitief;Natuurkunde;23;6743478;6613043;-130434;50;34;77
School;10. 40856-02QP-000;22-23;Definitief;Nederlands;51;6631372;6539215;-92156;81;12;100
School;10. 40856-02QP-000;22-23;Definitief;Scheikunde;30;7213333;6670000;-543333;55;53;67
School;10. 40856-02QP-000;22-23;Definitief;Wiskunde A;25;7516000;6411999;-1104000;96;39;98
School;10. 40856-02QP-000;22-23;Definitief;Wiskunde B;23;6830434;6769565;-60869;31;46;31
School;10. 40856-02QP-000;22-23;Definitief;Wiskunde C;3;5033333;5600000;566666;13;13;32
School;10. 40856-02QP-000;22-23;Definitief;Wiskunde D;5;;7400000;;;24;
School;34. 40996-04DS-000;17-18;Definitief;Totaal;66;6792060;7018210;133459;60;86;34
School;34. 40996-04DS-000;17-18;Definitief;Aardrijkskunde;16;6537500;6768750;231249;62;72;43
School;34. 40996-04DS-000;17-18;Definitief;Bewegen, sport en maatschappij;2;;7650000;;;100;
School;34. 40996-04DS-000;17-18;Definitief;Biologie;33;6287878;6484848;196969;27;15;60
School;34. 40996-04DS-000;17-18;Definitief;Duits;29;7131034;7465517;334482;93;100;27
School;34. 40996-04DS-000;17-18;Definitief;Economie;26;6538461;6519230;-19230;50;34;58
School;34. 40996-04DS-000;17-18;Definitief;Engels;66;7454545;7180303;-274242;70;41;74
School;34. 40996-04DS-000;17-18;Definitief;Filosofie;4;5550000;6975000;1424999;9;49;9
School;34. 40996-04DS-000;17-18;Definitief;Frans;19;6926315;6868421;-57894;65;27;70
School;34. 40996-04DS-000;17-18;Definitief;Geschiedenis;30;6693333;6730000;36666;60;39;65
School;34. 40996-04DS-000;17-18;Definitief;Grieks;15;6273333;7686666;1413333;27;100;3
School;34. 40996-04DS-000;17-18;Definitief;Informatica;8;;6787500;;;29;
School;34. 40996-04DS-000;17-18;Definitief;Kunst (beeldende vormgeving);8;6800000;7900000;1099999;75;97;36
School;34. 40996-04DS-000;17-18;Definitief;Latijn;51;6450980;6623529;172549;65;74;50
School;34. 40996-04DS-000;17-18;Definitief;Maatschappijleer;66;;7486363;;;91;
School;34. 40996-04DS-000;17-18;Definitief;Management en organisatie;14;6564285;7007142;442857;80;100;27
School;34. 40996-04DS-000;17-18;Definitief;Muziek;7;6714285;8000000;1285714;60;90;40
School;34. 40996-04DS-000;17-18;Definitief;Natuur, leven en technologie;2;;7750000;;;95;
School;34. 40996-04DS-000;17-18;Definitief;Natuurkunde;38;6923684;6960526;36842;43;84;20
School;34. 40996-04DS-000;17-18;Definitief;Nederlands;66;6396969;6818181;421212;58;67;50
School;34. 40996-04DS-000;17-18;Definitief;Scheikunde;41;6978048;6939024;-39024;84;79;60
School;34. 40996-04DS-000;17-18;Definitief;Spaanse taal en literatuur (elementair);8;;7837499;;;100;
School;34. 40996-04DS-000;17-18;Definitief;Wiskunde A;26;6823076;6799999;-23076;50;77;36
School;34. 40996-04DS-000;17-18;Definitief;Wiskunde B;34;7614705;7047058;-567647;79;74;65
School;34. 40996-04DS-000;17-18;Definitief;Wiskunde C;6;5566666;5883333;316666;20;14;42
School;34. 40996-04DS-000;17-18;Definitief;Wiskunde D;11;;7990909;;;87;
School;34. 40996-04DS-000;18-19;Definitief;Totaal;68;6863227;7108874;119887;67;96;34
School;34. 40996-04DS-000;18-19;Definitief;Aardrijkskunde;9;6966666;6988888;22222;91;93;58
School;34. 40996-04DS-000;18-19;Definitief;Bewegen, sport en maatschappij;6;;7366666;;;100;
School;34. 40996-04DS-000;18-19;Definitief;Biologie;44;6463636;6843181;379545;53;77;36
School;34. 40996-04DS-000;18-19;Definitief;Duits;31;7174193;7138709;-35483;96;91;67
School;34. 40996-04DS-000;18-19;Definitief;Economie;22;6627272;6663636;36363;62;62;55
School;34. 40996-04DS-000;18-19;Definitief;Engels;65;7392307;7163076;-229230;53;46;58
School;34. 40996-04DS-000;18-19;Definitief;Filosofie;3;6800000;6666666;-133333;42;14;64
School;34. 40996-04DS-000;18-19;Definitief;Frans;19;7236842;7284210;47368;74;86;53
School;34. 40996-04DS-000;18-19;Definitief;Geschiedenis;27;6874074;7085185;211111;84;77;58
School;34. 40996-04DS-000;18-19;Definitief;Grieks;8;7300000;8137499;837499;98;100;8
School;34. 40996-04DS-000;18-19;Definitief;Informatica;6;;6649999;;;34;
School;34. 40996-04DS-000;18-19;Definitief;Kunst (beeldende vormgeving);5;7159999;8240000;1080000;91;100;30
School;34. 40996-04DS-000;18-19;Definitief;Latijn;57;6687719;6428070;-259649;58;48;58
School;34. 40996-04DS-000;18-19;Definitief;Maatschappijleer;65;;7900000;;;100;
School;34. 40996-04DS-000;18-19;Definitief;Management en organisatie;19;6436842;6973684;536842;80;94;40
School;34. 40996-04DS-000;18-19;Definitief;Muziek;4;6774999;7874999;1100000;80;80;20
School;34. 40996-04DS-000;18-19;Definitief;Natuur, leven en technologie;6;;7550000;;;89;
School;34. 40996-04DS-000;18-19;Definitief;Natuurkunde;43;6848837;6788372;-60465;43;58;41
School;34. 40996-04DS-000;18-19;Definitief;Nederlands;65;6320000;6987692;667692;22;74;17
School;34. 40996-04DS-000;18-19;Definitief;Scheikunde;44;6500000;6895454;395454;24;81;5
School;34. 40996-04DS-000;18-19;Definitief;Spaanse taal en literatuur (elementair);13;;8023076;;;100;
School;34. 40996-04DS-000;18-19;Definitief;Wiskunde A;36;7122222;7163888;41666;86;96;34
School;34. 40996-04DS-000;18-19;Definitief;Wiskunde B;30;7776666;7183333;-593333;89;86;67
School;34. 40996-04DS-000;18-19;Definitief;Wiskunde C;2;6500000;7600000;1100000;75;97;12
School;34. 40996-04DS-000;18-19;Definitief;Wiskunde D;2;;8250000;;;93;
School;34. 40996-04DS-000;19-20;Definitief;Totaal;63;;7172931;;;98;
School;34. 40996-04DS-000;19-20;Definitief;Aardrijkskunde;19;;6594736;;;36;
School;34. 40996-04DS-000;19-20;Definitief;Bewegen, sport en maatschappij;3;;7866666;;;100;
School;34. 40996-04DS-000;19-20;Definitief;Biologie;30;;6816666;;;70;
School;34. 40996-04DS-000;19-20;Definitief;Duits;38;;7436842;;;100;
School;34. 40996-04DS-000;19-20;Definitief;Economie;18;;6561111;;;55;
School;34. 40996-04DS-000;19-20;Definitief;Engels;61;;7006557;;;20;
School;34. 40996-04DS-000;19-20;Definitief;Filosofie;4;;8350000;;;100;
School;34. 40996-04DS-000;19-20;Definitief;Frans;14;;7057142;;;55;
School;34. 40996-04DS-000;19-20;Definitief;Geschiedenis;26;;6992307;;;79;
School;34. 40996-04DS-000;19-20;Definitief;Grieks;12;;7675000;;;100;
School;34. 40996-04DS-000;19-20;Definitief;Informatica;8;;7212500;;;34;
School;34. 40996-04DS-000;19-20;Definitief;Kunst (beeldende vormgeving);5;;8100000;;;91;
School;34. 40996-04DS-000;19-20;Definitief;Latijn;50;;6621999;;;74;
School;34. 40996-04DS-000;19-20;Definitief;Maatschappijleer;61;;7809836;;;96;
School;34. 40996-04DS-000;19-20;Definitief;Management en organisatie;8;;6937500;;;80;
School;34. 40996-04DS-000;19-20;Definitief;Natuur, leven en technologie;6;;7500000;;;83;
School;34. 40996-04DS-000;19-20;Definitief;Natuurkunde;35;;7057142;;;91;
School;34. 40996-04DS-000;19-20;Definitief;Nederlands;61;;6990163;;;70;
School;34. 40996-04DS-000;19-20;Definitief;Scheikunde;39;;7112820;;;93;
School;34. 40996-04DS-000;19-20;Definitief;Spaanse taal en literatuur (elementair);15;;7926666;;;100;
School;34. 40996-04DS-000;19-20;Definitief;Wiskunde A;27;;6870370;;;81;
School;34. 40996-04DS-000;19-20;Definitief;Wiskunde B;34;;7744117;;;100;
School;34. 40996-04DS-000;19-20;Definitief;Wiskunde D;6;;8000000;;;77;
School;34. 40996-04DS-000;20-21;Definitief;Totaal;54;6913817;7122309;73770;89;98;65
School;34. 40996-04DS-000;20-21;Definitief;Aardrijkskunde;8;7575000;6925000;-650000;100;77;96
School;34. 40996-04DS-000;20-21;Definitief;Bedrijfseconomie;11;6463636;6627272;163636;47;74;47
School;34. 40996-04DS-000;20-21;Definitief;Bewegen, sport en maatschappij;2;;7750000;;;100;
School;34. 40996-04DS-000;20-21;Definitief;Biologie;35;6159999;6468571;308571;24;10;60
School;34. 40996-04DS-000;20-21;Definitief;Duits;27;7392592;7337037;-55555;98;93;62
School;34. 40996-04DS-000;20-21;Definitief;Economie;15;6200000;6440000;240000;65;34;79
School;34. 40996-04DS-000;20-21;Definitief;Engels;54;7564814;7038888;-525925;81;27;89
School;34. 40996-04DS-000;20-21;Definitief;Filosofie;1;3900000;7000000;3100000;3;45;3
School;34. 40996-04DS-000;20-21;Definitief;Frans;12;7433333;7183333;-250000;79;70;65
School;34. 40996-04DS-000;20-21;Definitief;Geschiedenis;19;6084210;6505263;421052;8;12;22
School;34. 40996-04DS-000;20-21;Definitief;Grieks;20;7104999;7120000;15000;96;89;67
School;34. 40996-04DS-000;20-21;Definitief;Informatica;4;;8675000;;;90;
School;34. 40996-04DS-000;20-21;Definitief;Kunst (beeldende vormgeving);4;6875000;7875000;1000000;75;91;46
School;34. 40996-04DS-000;20-21;Definitief;Latijn;35;6131428;6402857;271428;70;55;62
School;34. 40996-04DS-000;20-21;Definitief;Maatschappijleer;53;;7849056;;;96;
School;34. 40996-04DS-000;20-21;Definitief;Muziek;3;7066666;7966666;900000;90;100;60
School;34. 40996-04DS-000;20-21;Definitief;Natuur, leven en technologie;4;;7175000;;;69;
School;34. 40996-04DS-000;20-21;Definitief;Natuurkunde;38;6915789;7389473;473684;67;100;3
School;34. 40996-04DS-000;20-21;Definitief;Nederlands;54;6642592;6959259;316666;53;48;50
School;34. 40996-04DS-000;20-21;Definitief;Scheikunde;38;7270270;7173684;-105405;98;98;50
School;34. 40996-04DS-000;20-21;Definitief;Spaanse taal en literatuur (elementair);12;;7833333;;;100;
School;34. 40996-04DS-000;20-21;Definitief;Wiskunde A;23;7026086;6721739;-304347;60;65;50
School;34. 40996-04DS-000;20-21;Definitief;Wiskunde B;31;7664516;7716129;51612;96;100;43
School;34. 40996-04DS-000;20-21;Definitief;Wiskunde D;8;;7425000;;;39;
School;34. 40996-04DS-000;21-22;Definitief;Totaal;87;6840353;7423269;364359;91;100;12
School;34. 40996-04DS-000;21-22;Definitief;Aardrijkskunde;34;6199999;7055882;855882;15;93;8
School;34. 40996-04DS-000;21-22;Definitief;Bedrijfseconomie;14;6328571;6792857;464285;57;82;19
School;34. 40996-04DS-000;21-22;Definitief;Bewegen, sport en maatschappij;2;;7400000;;;50;
School;34. 40996-04DS-000;21-22;Definitief;Biologie;36;6905555;7172222;266666;86;100;29
School;34. 40996-04DS-000;21-22;Definitief;Duits;47;7172340;7691489;519148;79;100;8
School;34. 40996-04DS-000;21-22;Definitief;Economie;22;5886363;6959090;1072727;62;100;22
School;34. 40996-04DS-000;21-22;Definitief;Engels;87;7520689;7310344;-210344;70;67;55
School;34. 40996-04DS-000;21-22;Definitief;Filosofie;5;7160000;6859999;-300000;62;39;78
School;34. 40996-04DS-000;21-22;Definitief;Frans;16;7112500;7812499;700000;58;100;8
School;34. 40996-04DS-000;21-22;Definitief;Geschiedenis;50;6057999;6906000;847999;34;74;15
School;34. 40996-04DS-000;21-22;Definitief;Grieks;43;6495348;6939534;444186;70;81;46
School;34. 40996-04DS-000;21-22;Definitief;Informatica;6;;7250000;;;56;
School;34. 40996-04DS-000;21-22;Definitief;Kunst (beeldende vormgeving);13;7215384;7653846;438461;91;69;79
School;34. 40996-04DS-000;21-22;Definitief;Latijn;45;5439999;6708888;1268888;29;93;10
School;34. 40996-04DS-000;21-22;Definitief;Maatschappijleer;86;;8872093;;;100;
School;34. 40996-04DS-000;21-22;Definitief;Muziek;7;8042857;8157142;114285;100;100;100
School;34. 40996-04DS-000;21-22;Definitief;Natuur, leven en technologie;10;;7590000;;;95;
School;34. 40996-04DS-000;21-22;Definitief;Natuurkunde;43;7767441;7527906;-239534;98;100;50
School;34. 40996-04DS-000;21-22;Definitief;Nederlands;86;6638372;6988372;350000;89;58;70
School;34. 40996-04DS-000;21-22;Definitief;Scheikunde;44;7731818;7265909;-465909;98;100;55
School;34. 40996-04DS-000;21-22;Definitief;Spaanse taal en literatuur (elementair);39;;7774358;;;100;
School;34. 40996-04DS-000;21-22;Definitief;Wiskunde A;48;6381250;7106250;725000;27;98;8
School;34. 40996-04DS-000;21-22;Definitief;Wiskunde B;35;7782857;7894285;111428;100;100;39
School;34. 40996-04DS-000;21-22;Definitief;Wiskunde C;4;6300000;6225000;-74999;59;52;49
School;34. 40996-04DS-000;21-22;Definitief;Wiskunde D;16;;8018749;;;93;
School;34. 40996-04DS-000;22-23;Definitief;Totaal;65;6945914;7087091;389;74;100;41
School;34. 40996-04DS-000;22-23;Definitief;Aardrijkskunde;9;5977777;6655555;677777;15;50;8
School;34. 40996-04DS-000;22-23;Definitief;Bedrijfseconomie;23;6621739;6752173;130434;69;82;57
School;34. 40996-04DS-000;22-23;Definitief;Bewegen, sport en maatschappij;4;;7425000;;;50;
School;34. 40996-04DS-000;22-23;Definitief;Biologie;45;7120000;6686666;-433333;74;67;72
School;34. 40996-04DS-000;22-23;Definitief;Duits;18;7238888;7633333;394444;62;100;8
School;34. 40996-04DS-000;22-23;Definitief;Economie;20;5630000;6334999;705000;3;43;8
School;34. 40996-04DS-000;22-23;Definitief;Engels;64;7395312;7209375;-185937;65;53;60
School;34. 40996-04DS-000;22-23;Definitief;Filosofie;1;7300000;6800000;-500000;84;37;100
School;34. 40996-04DS-000;22-23;Definitief;Frans;14;7578571;7450000;-128571;89;84;60
School;34. 40996-04DS-000;22-23;Definitief;Geschiedenis;23;6273913;6586956;313043;27;39;31
School;34. 40996-04DS-000;22-23;Definitief;Grieks;20;7265000;6909999;-355000;89;89;77
School;34. 40996-04DS-000;22-23;Definitief;Informatica;2;;7300000;;;70;
School;34. 40996-04DS-000;22-23;Definitief;Kunst (beeldende vormgeving);4;7550000;8250000;700000;88;100;32
School;34. 40996-04DS-000;22-23;Definitief;Latijn;45;6126666;6622222;495555;29;74;15
School;34. 40996-04DS-000;22-23;Definitief;Maatschappijleer;64;;7893750;;;96;
School;34. 40996-04DS-000;22-23;Definitief;Muziek;6;7200000;7966666;766666;90;80;60
School;34. 40996-04DS-000;22-23;Definitief;Natuur, leven en technologie;4;;6875000;;;14;
School;34. 40996-04DS-000;22-23;Definitief;Natuurkunde;45;7026666;6891111;-135555;81;67;79
School;34. 40996-04DS-000;22-23;Definitief;Nederlands;65;6667692;7066153;398461;86;86;39
