tSchool;Schooljaar;Profiel;Geslacht;Examenkandidaten;Geslaagden;Slaagpercentage
26. 13603-20DL-002;23-24;N&G;Vrouw;0;0;0.0
26. 13603-20DL-002;23-24;N&G/C&M;Man;0;0;0.0
26. 13603-20DL-002;23-24;N&G/C&M;Vrouw;0;0;0.0
26. 13603-20DL-002;23-24;N&G/E&M;Man;0;0;0.0
26. 13603-20DL-002;23-24;N&T;Man;10;8;80.0
26. 13603-20DL-002;23-24;N&T;Man;;0;0.0
26. 13603-20DL-002;23-24;N&T;Vrouw;0;0;0.0
26. 13603-20DL-002;23-24;N&T/C&M;Man;0;0;0.0
26. 13603-20DL-002;23-24;N&T/C&M;Vrouw;0;0;0.0
26. 13603-20DL-002;23-24;N&T/N&G;Man;13;12;92.3
26. 13603-20DL-002;23-24;N&T/N&G;Man;0;0;0.0
26. 13603-20DL-002;23-24;N&T/N&G;Man;8;8;100.0
26. 13603-20DL-002;23-24;N&T/N&G;Vrouw;;0;0.0
26. 13603-20DL-002;23-24;N&T/N&G;Vrouw;15;15;100.0
26. 13603-20DL-002;23-24;N&T/N&G;Vrouw;6;5;83.3
26. 13603-20DL-002;24-25;C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;C&M;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;C&M;Vrouw;10;9;90.0
26. 13603-20DL-002;24-25;E&M;Man;5;;60.0
26. 13603-20DL-002;24-25;E&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;E&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;E&M;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;E&M;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;E&M/C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;E&M/C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;E&M/C&M;Man;6;6;100.0
26. 13603-20DL-002;24-25;E&M/C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;E&M/C&M;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;N&G;Man;0;0;0.0
26. 13603-20DL-002;24-25;N&G;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;N&G;Vrouw;;0;0.0
26. 13603-20DL-002;24-25;N&G/C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;N&G/E&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;N&G/E&M;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;N&T;Man;5;5;100.0
26. 13603-20DL-002;24-25;N&T;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;N&T;Vrouw;0;0;0.0
26. 13603-20DL-002;24-25;N&T/C&M;Man;0;0;0.0
26. 13603-20DL-002;24-25;N&T/N&G;Man;8;7;87.5
26. 13603-20DL-002;24-25;N&T/N&G;Man;0;0;0.0
26. 13603-20DL-002;24-25;N&T/N&G;Man;7;7;100.0
26. 13603-20DL-002;24-25;N&T/N&G;Vrouw;7;6;85.7
27. 42505-20DP-000;21-22;C&M;Man;6;5;83.3
27. 42505-20DP-000;21-22;C&M;Vrouw;8;8;100.0
27. 42505-20DP-000;21-22;E&M;Vrouw;0;0;0.0
27. 42505-20DP-000;21-22;E&M/C&M;Man;24;24;100.0
27. 42505-20DP-000;21-22;E&M/C&M;Vrouw;14;14;100.0
27. 42505-20DP-000;21-22;N&G;Man;11;10;90.9
27. 42505-20DP-000;21-22;N&G;Vrouw;12;10;83.3
27. 42505-20DP-000;21-22;N&G/C&M;Man;0;0;0.0
27. 42505-20DP-000;21-22;N&G/E&M;Man;0;0;0.0
27. 42505-20DP-000;21-22;N&T;Vrouw;0;0;0.0
27. 42505-20DP-000;21-22;N&T/N&G;Man;42;42;100.0
27. 42505-20DP-000;21-22;N&T/N&G;Vrouw;33;30;90.9
27. 42505-20DP-000;22-23;C&M;Man;11;10;90.9
27. 42505-20DP-000;22-23;C&M;Vrouw;12;7;58.3
27. 42505-20DP-000;22-23;E&M;Man;6;5;83.3
27. 42505-20DP-000;22-23;E&M;Vrouw;;0;0.0
27. 42505-20DP-000;22-23;E&M/C&M;Man;28;24;85.7
27. 42505-20DP-000;22-23;E&M/C&M;Vrouw;17;16;94.1
27. 42505-20DP-000;22-23;N&G;Man;9;9;100.0
27. 42505-20DP-000;22-23;N&G;Vrouw;11;9;81.8
27. 42505-20DP-000;22-23;N&G/C&M;Man;0;0;0.0
27. 42505-20DP-000;22-23;N&G/E&M;Vrouw;0;0;0.0
27. 42505-20DP-000;22-23;N&T/N&G;Man;42;42;100.0
27. 42505-20DP-000;22-23;N&T/N&G;Vrouw;24;22;91.7
27. 42505-20DP-000;23-24;C&M;Man;6;5;83.3
27. 42505-20DP-000;23-24;C&M;Vrouw;13;13;100.0
27. 42505-20DP-000;23-24;E&M;Man;0;0;0.0
27. 42505-20DP-000;23-24;E&M/C&M;Man;18;16;88.9
27. 42505-20DP-000;23-24;E&M/C&M;Vrouw;18;18;100.0
27. 42505-20DP-000;23-24;N&G;Man;8;8;100.0
27. 42505-20DP-000;23-24;N&G;Vrouw;9;9;100.0
27. 42505-20DP-000;23-24;N&G/C&M;Man;0;0;0.0
27. 42505-20DP-000;23-24;N&G/C&M;Vrouw;0;0;0.0
27. 42505-20DP-000;23-24;N&G/E&M;Vrouw;0;0;0.0
27. 42505-20DP-000;23-24;N&T;Man;10;10;100.0
27. 42505-20DP-000;23-24;N&T/N&G;Man;30;29;96.7
27. 42505-20DP-000;23-24;N&T/N&G;Vrouw;27;24;88.9
27. 42505-20DP-000;24-25;C&M;Man;6;6;100.0
27. 42505-20DP-000;24-25;C&M;Vrouw;11;11;100.0
27. 42505-20DP-000;24-25;E&M/C&M;Man;24;21;87.5
27. 42505-20DP-000;24-25;E&M/C&M;Vrouw;14;14;100.0
27. 42505-20DP-000;24-25;N&G;Man;11;10;90.9
27. 42505-20DP-000;24-25;N&G;Vrouw;9;7;77.8
27. 42505-20DP-000;24-25;N&G/E&M;Vrouw;0;0;0.0
27. 42505-20DP-000;24-25;N&T/N&G;Man;23;22;95.7
27. 42505-20DP-000;24-25;N&T/N&G;Vrouw;32;30;93.8
27. 42505-30GD-000;21-22;C&M;Vrouw;9;9;100.0
27. 42505-30GD-000;21-22;E&M;Man;0;0;0.0
27. 42505-30GD-000;21-22;E&M/C&M;Man;19;19;100.0
27. 42505-30GD-000;21-22;E&M/C&M;Vrouw;16;16;100.0
27. 42505-30GD-000;21-22;N&G;Man;11;11;100.0
27. 42505-30GD-000;21-22;N&G;Vrouw;12;12;100.0
27. 42505-30GD-000;21-22;N&G/C&M;Man;0;0;0.0
27. 42505-30GD-000;21-22;N&G/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;21-22;N&T/C&M;Man;0;0;0.0
27. 42505-30GD-000;21-22;N&T/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;21-22;N&T/E&M;Man;0;0;0.0
27. 42505-30GD-000;21-22;N&T/E&M;Vrouw;0;0;0.0
27. 42505-30GD-000;21-22;N&T/N&G;Man;39;39;100.0
27. 42505-30GD-000;21-22;N&T/N&G;Vrouw;29;29;100.0
27. 42505-30GD-000;22-23;C&M;Vrouw;;0;0.0
27. 42505-30GD-000;22-23;E&M;Vrouw;0;0;0.0
27. 42505-30GD-000;22-23;E&M/C&M;Man;13;13;100.0
27. 42505-30GD-000;22-23;E&M/C&M;Vrouw;13;13;100.0
27. 42505-30GD-000;22-23;N&G;Man;12;9;75.0
27. 42505-30GD-000;22-23;N&G;Vrouw;11;10;90.9
27. 42505-30GD-000;22-23;N&G/C&M;Man;0;0;0.0
27. 42505-30GD-000;22-23;N&G/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;22-23;N&T;Man;5;5;100.0
27. 42505-30GD-000;22-23;N&T;Vrouw;0;0;0.0
27. 42505-30GD-000;22-23;N&T/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;22-23;N&T/E&M;Man;0;0;0.0
27. 42505-30GD-000;22-23;N&T/E&M;Vrouw;0;0;0.0
27. 42505-30GD-000;22-23;N&T/N&G;Man;38;37;97.4
27. 42505-30GD-000;22-23;N&T/N&G;Vrouw;19;19;100.0
27. 42505-30GD-000;23-24;C&M;Man;7;7;100.0
27. 42505-30GD-000;23-24;C&M;Vrouw;11;11;100.0
27. 42505-30GD-000;23-24;E&M/C&M;Man;23;21;91.3
27. 42505-30GD-000;23-24;E&M/C&M;Vrouw;21;20;95.2
27. 42505-30GD-000;23-24;N&G;Man;8;5;62.5
27. 42505-30GD-000;23-24;N&G;Vrouw;8;8;100.0
27. 42505-30GD-000;23-24;N&G/C&M;Man;0;0;0.0
27. 42505-30GD-000;23-24;N&G/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;23-24;N&T/C&M;Man;0;0;0.0
27. 42505-30GD-000;23-24;N&T/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;23-24;N&T/E&M;Vrouw;0;0;0.0
27. 42505-30GD-000;23-24;N&T/N&G;Man;38;35;92.1
27. 42505-30GD-000;23-24;N&T/N&G;Vrouw;33;30;90.9
27. 42505-30GD-000;24-25;C&M;Vrouw;8;7;87.5
27. 42505-30GD-000;24-25;E&M;Vrouw;0;0;0.0
27. 42505-30GD-000;24-25;E&M/C&M;Man;15;14;93.3
27. 42505-30GD-000;24-25;E&M/C&M;Vrouw;15;15;100.0
27. 42505-30GD-000;24-25;N&G;Man;12;9;75.0
27. 42505-30GD-000;24-25;N&G;Vrouw;14;14;100.0
27. 42505-30GD-000;24-25;N&G/C&M;Man;0;0;0.0
27. 42505-30GD-000;24-25;N&G/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;24-25;N&T;Man;5;5;100.0
27. 42505-30GD-000;24-25;N&T/C&M;Man;0;0;0.0
27. 42505-30GD-000;24-25;N&T/C&M;Vrouw;0;0;0.0
27. 42505-30GD-000;24-25;N&T/E&M;Man;0;0;0.0
27. 42505-30GD-000;24-25;N&T/E&M;Vrouw;0;0;0.0
27. 42505-30GD-000;24-25;N&T/N&G;Man;32;28;87.5
27. 42505-30GD-000;24-25;N&T/N&G;Vrouw;21;20;95.2
28. 41211-17JY-000;21-22;C&M;Man;5;5;100.0
28. 41211-17JY-000;21-22;C&M;Vrouw;10;10;100.0
28. 41211-17JY-000;21-22;E&M;Man;0;0;0.0
28. 41211-17JY-000;21-22;E&M/C&M;Man;28;23;82.1
28. 41211-17JY-000;21-22;E&M/C&M;Vrouw;10;10;100.0
28. 41211-17JY-000;21-22;N&G;Man;6;6;100.0
28. 41211-17JY-000;21-22;N&G;Vrouw;12;11;91.7
28. 41211-17JY-000;21-22;N&T;Man;7;7;100.0
28. 41211-17JY-000;21-22;N&T/N&G;Man;17;17;100.0
28. 41211-17JY-000;21-22;N&T/N&G;Vrouw;20;20;100.0
28. 41211-17JY-000;22-23;C&M;Man;5;;80.0
28. 41211-17JY-000;22-23;C&M;Vrouw;7;5;71.4
28. 41211-17JY-000;22-23;E&M;Man;0;0;0.0
28. 41211-17JY-000;22-23;E&M/C&M;Man;21;19;90.5
28. 41211-17JY-000;22-23;E&M/C&M;Vrouw;9;9;100.0
28. 41211-17JY-000;22-23;N&G;Vrouw;6;5;83.3
28. 41211-17JY-000;22-23;N&T;Man;9;9;100.0
28. 41211-17JY-000;22-23;N&T/N&G;Man;21;21;100.0
28. 41211-17JY-000;22-23;N&T/N&G;Vrouw;16;16;100.0
28. 41211-17JY-000;23-24;C&M;Vrouw;12;12;100.0
28. 41211-17JY-000;23-24;E&M;Man;0;0;0.0
28. 41211-17JY-000;23-24;E&M/C&M;Man;25;23;92.0
28. 41211-17JY-000;23-24;E&M/C&M;Vrouw;13;12;92.3
28. 41211-17JY-000;23-24;N&T;Man;11;11;100.0
28. 41211-17JY-000;23-24;N&T/N&G;Man;17;16;94.1
28. 41211-17JY-000;23-24;N&T/N&G;Vrouw;18;18;100.0
28. 41211-17JY-000;24-25;C&M;Man;6;;66.7
28. 41211-17JY-000;24-25;C&M;Vrouw;7;;57.1
28. 41211-17JY-000;24-25;E&M;Vrouw;0;0;0.0
28. 41211-17JY-000;24-25;E&M/C&M;Man;18;17;94.4
28. 41211-17JY-000;24-25;N&T;Man;9;9;100.0
28. 41211-17JY-000;24-25;N&T/N&G;Man;22;22;100.0
28. 41211-17JY-000;24-25;N&T/N&G;Vrouw;8;8;100.0
29. 41285-20CI-000;21-22;C&M;Man;0;0;0.0
29. 41285-20CI-000;21-22;C&M;Vrouw;16;15;93.8
29. 41285-20CI-000;21-22;E&M;Man;12;12;100.0
29. 41285-20CI-000;21-22;E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;21-22;E&M/C&M;Man;13;13;100.0
29. 41285-20CI-000;21-22;E&M/C&M;Vrouw;8;8;100.0
29. 41285-20CI-000;21-22;N&G;Man;22;20;90.9
29. 41285-20CI-000;21-22;N&G;Vrouw;15;15;100.0
29. 41285-20CI-000;21-22;N&G/E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;21-22;N&T;Man;9;9;100.0
29. 41285-20CI-000;21-22;N&T/E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;21-22;N&T/N&G;Man;48;47;97.9
29. 41285-20CI-000;21-22;N&T/N&G;Vrouw;22;22;100.0
29. 41285-20CI-000;22-23;C&M;Man;5;5;100.0
29. 41285-20CI-000;22-23;C&M;Vrouw;10;8;80.0
29. 41285-20CI-000;22-23;E&M;Man;15;13;86.7
29. 41285-20CI-000;22-23;E&M/C&M;Man;14;11;78.6
29. 41285-20CI-000;22-23;E&M/C&M;Vrouw;10;10;100.0
29. 41285-20CI-000;22-23;N&G;Man;13;11;84.6
29. 41285-20CI-000;22-23;N&G;Vrouw;19;17;89.5
29. 41285-20CI-000;22-23;N&G/E&M;Man;0;0;0.0
29. 41285-20CI-000;22-23;N&G/E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;22-23;N&T;Man;6;6;100.0
29. 41285-20CI-000;22-23;N&T/E&M;Man;0;0;0.0
29. 41285-20CI-000;22-23;N&T/E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;22-23;N&T/N&G;Man;39;38;97.4
29. 41285-20CI-000;22-23;N&T/N&G;Vrouw;30;29;96.7
29. 41285-20CI-000;23-24;C&M;Vrouw;13;13;100.0
29. 41285-20CI-000;23-24;E&M;Man;9;7;77.8
29. 41285-20CI-000;23-24;E&M/C&M;Man;18;14;77.8
29. 41285-20CI-000;23-24;E&M/C&M;Vrouw;16;14;87.5
29. 41285-20CI-000;23-24;N&G;Man;12;11;91.7
29. 41285-20CI-000;23-24;N&G;Vrouw;17;16;94.1
29. 41285-20CI-000;23-24;N&G/E&M;Man;0;0;0.0
29. 41285-20CI-000;23-24;N&G/E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;23-24;N&T;Man;8;8;100.0
29. 41285-20CI-000;23-24;N&T;Vrouw;0;0;0.0
29. 41285-20CI-000;23-24;N&T/E&M;Man;0;0;0.0
29. 41285-20CI-000;23-24;N&T/N&G;Man;39;38;97.4
29. 41285-20CI-000;23-24;N&T/N&G;Vrouw;24;24;100.0
29. 41285-20CI-000;24-25;C&M;Man;8;7;87.5
29. 41285-20CI-000;24-25;C&M;Vrouw;7;7;100.0
29. 41285-20CI-000;24-25;E&M;Man;8;7;87.5
29. 41285-20CI-000;24-25;E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;24-25;E&M/C&M;Man;20;19;95.0
29. 41285-20CI-000;24-25;E&M/C&M;Vrouw;9;7;77.8
29. 41285-20CI-000;24-25;N&G;Man;13;10;76.9
29. 41285-20CI-000;24-25;N&G;Vrouw;14;13;92.9
29. 41285-20CI-000;24-25;N&G/E&M;Man;0;0;0.0
29. 41285-20CI-000;24-25;N&G/E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;24-25;N&T;Man;9;9;100.0
29. 41285-20CI-000;24-25;N&T/E&M;Man;0;0;0.0
29. 41285-20CI-000;24-25;N&T/E&M;Vrouw;0;0;0.0
29. 41285-20CI-000;24-25;N&T/N&G;Man;36;33;91.7
29. 41285-20CI-000;24-25;N&T/N&G;Vrouw;27;26;96.3
30. 42992-02QO-000;21-22;C&M;Vrouw;6;;66.7
30. 42992-02QO-000;21-22;E&M/C&M;Man;16;14;87.5
30. 42992-02QO-000;21-22;E&M/C&M;Vrouw;21;14;66.7
30. 42992-02QO-000;21-22;N&G;Man;5;;80.0
30. 42992-02QO-000;21-22;N&T;Vrouw;0;0;0.0
30. 42992-02QO-000;21-22;N&T/E&M;Man;0;0;0.0
30. 42992-02QO-000;21-22;N&T/E&M;Vrouw;0;0;0.0
30. 42992-02QO-000;21-22;N&T/N&G;Man;15;13;86.7
30. 42992-02QO-000;21-22;N&T/N&G;Vrouw;19;16;84.2
30. 42992-02QO-000;22-23;C&M;Man;;0;0.0
30. 42992-02QO-000;22-23;C&M;Vrouw;5;;80.0
30. 42992-02QO-000;22-23;E&M/C&M;Man;14;13;92.9
30. 42992-02QO-000;22-23;E&M/C&M;Vrouw;17;10;58.8
30. 42992-02QO-000;22-23;N&G;Man;;0;0.0
30. 42992-02QO-000;22-23;N&G;Vrouw;7;;57.1
30. 42992-02QO-000;22-23;N&T;Vrouw;6;5;83.3
30. 42992-02QO-000;22-23;N&T/E&M;Man;0;0;0.0
30. 42992-02QO-000;22-23;N&T/E&M;Vrouw;0;0;0.0
30. 42992-02QO-000;22-23;N&T/N&G;Man;30;23;76.7
30. 42992-02QO-000;22-23;N&T/N&G;Vrouw;21;18;85.7
30. 42992-02QO-000;23-24;C&M;Man;8;8;100.0
30. 42992-02QO-000;23-24;C&M;Vrouw;24;21;87.5
30. 42992-02QO-000;23-24;E&M/C&M;Man;10;9;90.0
30. 42992-02QO-000;23-24;E&M/C&M;Vrouw;11;10;90.9
30. 42992-02QO-000;23-24;N&G;Man;6;5;83.3
30. 42992-02QO-000;23-24;N&G;Vrouw;9;8;88.9
30. 42992-02QO-000;23-24;N&T;Man;6;5;83.3
30. 42992-02QO-000;23-24;N&T/E&M;Vrouw;0;0;0.0
30. 42992-02QO-000;23-24;N&T/N&G;Man;31;28;90.3
30. 42992-02QO-000;23-24;N&T/N&G;Vrouw;22;17;77.3
30. 42992-02QO-000;24-25;C&M;Man;6;5;83.3
30. 42992-02QO-000;24-25;C&M;Vrouw;11;7;63.6
30. 42992-02QO-000;24-25;E&M/C&M;Man;10;10;100.0
30. 42992-02QO-000;24-25;E&M/C&M;Vrouw;10;9;90.0
30. 42992-02QO-000;24-25;N&G;Man;5;;80.0
30. 42992-02QO-000;24-25;N&G;Vrouw;8;8;100.0
30. 42992-02QO-000;24-25;N&T/E&M;Man;0;0;0.0
30. 42992-02QO-000;24-25;N&T/E&M;Vrouw;0;0;0.0
30. 42992-02QO-000;24-25;N&T/N&G;Man;16;11;68.8
30. 42992-02QO-000;24-25;N&T/N&G;Vrouw;11;8;72.7
31. 41775-15SC-000;21-22;C&M;Vrouw;11;10;90.9
31. 41775-15SC-000;21-22;E&M/C&M;Man;19;17;89.5
31. 41775-15SC-000;21-22;E&M/C&M;Vrouw;30;28;93.3
31. 41775-15SC-000;21-22;N&G;Man;7;6;85.7
31. 41775-15SC-000;21-22;N&G;Vrouw;9;9;100.0
31. 41775-15SC-000;21-22;N&T;Man;6;6;100.0
31. 41775-15SC-000;21-22;N&T/E&M;Man;0;0;0.0
31. 41775-15SC-000;21-22;N&T/E&M;Vrouw;0;0;0.0
31. 41775-15SC-000;21-22;N&T/N&G;Man;43;43;100.0
31. 41775-15SC-000;21-22;N&T/N&G;Vrouw;35;35;100.0
31. 41775-15SC-000;22-23;C&M;Vrouw;10;6;60.0
31. 41775-15SC-000;22-23;E&M;Vrouw;0;0;0.0
31. 41775-15SC-000;22-23;E&M/C&M;Man;12;12;100.0
31. 41775-15SC-000;22-23;E&M/C&M;Vrouw;23;21;91.3
31. 41775-15SC-000;22-23;N&G;Man;5;5;100.0
31. 41775-15SC-000;22-23;N&G/C&M;Man;0;0;0.0
31. 41775-15SC-000;22-23;N&T;Man;6;6;100.0
31. 41775-15SC-000;22-23;N&T/E&M;Man;0;0;0.0
31. 41775-15SC-000;22-23;N&T/N&G;Man;41;39;95.1
31. 41775-15SC-000;22-23;N&T/N&G;Vrouw;42;40;95.2
31. 41775-15SC-000;23-24;C&M;Vrouw;9;8;88.9
31. 41775-15SC-000;23-24;E&M/C&M;Man;14;11;78.6
31. 41775-15SC-000;23-24;E&M/C&M;Vrouw;19;17;89.5
31. 41775-15SC-000;23-24;N&G;Vrouw;12;10;83.3
31. 41775-15SC-000;23-24;N&T;Man;9;9;100.0
31. 41775-15SC-000;23-24;N&T/E&M;Man;0;0;0.0
31. 41775-15SC-000;23-24;N&T/N&G;Man;48;47;97.9
31. 41775-15SC-000;23-24;N&T/N&G;Vrouw;38;38;100.0
31. 41775-15SC-000;24-25;C&M;Vrouw;11;11;100.0
31. 41775-15SC-000;24-25;E&M;Man;5;5;100.0
31. 41775-15SC-000;24-25;E&M;Vrouw;0;0;0.0
31. 41775-15SC-000;24-25;E&M/C&M;Man;16;16;100.0
31. 41775-15SC-000;24-25;E&M/C&M;Vrouw;19;19;100.0
31. 41775-15SC-000;24-25;N&G;Man;14;11;78.6
31. 41775-15SC-000;24-25;N&G;Vrouw;12;11;91.7
31. 41775-15SC-000;24-25;N&G/C&M;Man;0;0;0.0
31. 41775-15SC-000;24-25;N&T;Vrouw;0;0;0.0
31. 41775-15SC-000;24-25;N&T/E&M;Man;0;0;0.0
31. 41775-15SC-000;24-25;N&T/E&M;Vrouw;0;0;0.0
31. 41775-15SC-000;24-25;N&T/N&G;Man;49;49;100.0
31. 41775-15SC-000;24-25;N&T/N&G;Vrouw;47;46;97.9
32. 20151-14QT-000;21-22;C&M;Vrouw;0;0;0.0
32. 20151-14QT-000;21-22;E&M;Man;6;5;83.3
32. 20151-14QT-000;21-22;E&M/C&M;Man;15;14;93.3
32. 20151-14QT-000;21-22;E&M/C&M;Vrouw;10;9;90.0
32. 20151-14QT-000;21-22;N&G/E&M;Man;0;0;0.0
32. 20151-14QT-000;21-22;N&G/E&M;Vrouw;0;0;0.0
32. 20151-14QT-000;21-22;N&T;Man;7;7;100.0
32. 20151-14QT-000;21-22;N&T/N&G;Man;17;17;100.0
32. 20151-14QT-000;21-22;N&T/N&G;Vrouw;21;20;95.2
32. 20151-14QT-000;22-23;E&M;Vrouw;0;0;0.0
32. 20151-14QT-000;22-23;E&M/C&M;Man;14;12;85.7
32. 20151-14QT-000;22-23;E&M/C&M;Vrouw;6;6;100.0
32. 20151-14QT-000;22-23;N&G/E&M;Man;0;0;0.0
32. 20151-14QT-000;22-23;N&G/E&M;Vrouw;0;0;0.0
32. 20151-14QT-000;22-23;N&T;Man;19;16;84.2
32. 20151-14QT-000;22-23;N&T/N&G;Man;14;13;92.9
32. 20151-14QT-000;22-23;N&T/N&G;Vrouw;8;7;87.5
32. 20151-14QT-000;23-24;C&M;Man;6;5;83.3
32. 20151-14QT-000;23-24;C&M;Vrouw;10;9;90.0
32. 20151-14QT-000;23-24;E&M;Vrouw;0;0;0.0
32. 20151-14QT-000;23-24;E&M/C&M;Man;12;10;83.3
32. 20151-14QT-000;23-24;E&M/C&M;Vrouw;7;6;85.7
32. 20151-14QT-000;23-24;N&G/E&M;Man;0;0;0.0
32. 20151-14QT-000;23-24;N&G/E&M;Vrouw;0;0;0.0
32. 20151-14QT-000;23-24;N&T;Man;8;8;100.0
32. 20151-14QT-000;23-24;N&T/N&G;Man;18;17;94.4
32. 20151-14QT-000;23-24;N&T/N&G;Vrouw;13;11;84.6
32. 20151-14QT-000;24-25;C&M;Man;0;0;0.0
32. 20151-14QT-000;24-25;E&M/C&M;Man;20;18;90.0
32. 20151-14QT-000;24-25;E&M/C&M;Vrouw;10;9;90.0
32. 20151-14QT-000;24-25;N&G;Man;0;0;0.0
32. 20151-14QT-000;24-25;N&G;Vrouw;;0;0.0
32. 20151-14QT-000;24-25;N&G/E&M;Man;0;0;0.0
32. 20151-14QT-000;24-25;N&G/E&M;Vrouw;0;0;0.0
32. 20151-14QT-000;24-25;N&T;Man;11;9;81.8
32. 20151-14QT-000;24-25;N&T/N&G;Man;10;9;90.0
32. 20151-14QT-000;24-25;N&T/N&G;Vrouw;19;17;89.5
33. 41568-20DC-000;21-22;C&M;Vrouw;10;8;80.0
33. 41568-20DC-000;21-22;E&M;Man;0;0;0.0
33. 41568-20DC-000;21-22;E&M;Vrouw;0;0;0.0
33. 41568-20DC-000;21-22;E&M/C&M;Man;14;12;85.7
33. 41568-20DC-000;21-22;N&G;Man;11;6;54.5
33. 41568-20DC-000;21-22;N&G;Vrouw;9;9;100.0
33. 41568-20DC-000;21-22;N&T/N&G;Man;21;20;95.2
33. 41568-20DC-000;21-22;N&T/N&G;Vrouw;18;16;88.9
33. 41568-20DC-000;22-23;C&M;Vrouw;9;8;88.9
33. 41568-20DC-000;22-23;E&M;Man;0;0;0.0
33. 41568-20DC-000;22-23;E&M;Vrouw;0;0;0.0
33. 41568-20DC-000;22-23;E&M/C&M;Man;9;8;88.9
33. 41568-20DC-000;22-23;E&M/C&M;Vrouw;9;8;88.9
33. 41568-20DC-000;22-23;N&G;Man;6;;66.7
33. 41568-20DC-000;22-23;N&T;Vrouw;0;0;0.0
33. 41568-20DC-000;22-23;N&T/N&G;Man;14;12;85.7
33. 41568-20DC-000;22-23;N&T/N&G;Vrouw;11;10;90.9
33. 41568-20DC-000;23-24;C&M;Vrouw;8;8;100.0
33. 41568-20DC-000;23-24;E&M;Man;0;0;0.0
33. 41568-20DC-000;23-24;E&M;Vrouw;0;0;0.0
33. 41568-20DC-000;23-24;E&M/C&M;Vrouw;17;14;82.4
33. 41568-20DC-000;23-24;N&G;Vrouw;9;7;77.8
33. 41568-20DC-000;23-24;N&T;Vrouw;0;0;0.0
33. 41568-20DC-000;23-24;N&T/N&G;Man;16;14;87.5
33. 41568-20DC-000;23-24;N&T/N&G;Vrouw;17;14;82.4
33. 41568-20DC-000;24-25;E&M;Man;0;0;0.0
33. 41568-20DC-000;24-25;E&M;Vrouw;0;0;0.0
33. 41568-20DC-000;24-25;E&M/C&M;Man;21;18;85.7
33. 41568-20DC-000;24-25;E&M/C&M;Vrouw;16;14;87.5
33. 41568-20DC-000;24-25;N&G;Man;;0;0.0
33. 41568-20DC-000;24-25;N&T;Man;6;6;100.0
33. 41568-20DC-000;24-25;N&T;Vrouw;;0;0.0
33. 41568-20DC-000;24-25;N&T/N&G;Man;10;9;90.0
33. 41568-20DC-000;24-25;N&T/N&G;Vrouw;17;17;100.0
34. 40996-04DS-000;21-22;C&M;Man;7;7;100.0
34. 40996-04DS-000;21-22;C&M;Vrouw;20;20;100.0
34. 40996-04DS-000;21-22;E&M;Man;0;0;0.0
34. 40996-04DS-000;21-22;E&M;Vrouw;0;0;0.0
34. 40996-04DS-000;21-22;E&M/C&M;Man;12;11;91.7
34. 40996-04DS-000;21-22;N&G;Vrouw;7;7;100.0
34. 40996-04DS-000;21-22;N&G/C&M;Man;0;0;0.0
34. 40996-04DS-000;21-22;N&G/C&M;Vrouw;0;0;0.0
34. 40996-04DS-000;21-22;N&T;Man;9;9;100.0
34. 40996-04DS-000;21-22;N&T/N&G;Man;7;7;100.0
34. 40996-04DS-000;21-22;N&T/N&G;Vrouw;15;15;100.0
34. 40996-04DS-000;22-23;E&M;Vrouw;0;0;0.0
34. 40996-04DS-000;22-23;E&M/C&M;Man;6;5;83.3
34. 40996-04DS-000;22-23;E&M/C&M;Vrouw;6;6;100.0
34. 40996-04DS-000;22-23;N&G;Vrouw;13;12;92.3
